Text,Created At,Is Retweet,Language,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)","Is_Sarcasm (1: Not_Sarcasm, 2: Sarcasm)"
Coronavirus is a cover up for the cancerous 5G service they putting in,Thu Apr 02 16:09:10 +0000 2020,FALSE,en,EARTH,0,1
Niggas really think that 5G causes Coronavirus,Thu Apr 02 18:47:58 +0000 2020,FALSE,en,"Atlanta, Ga",0,2
"Feel free to add your favourite quote, positive energy (no 5G conspiracy here?) #coronavirus",Thu Apr 02 09:39:47 +0000 2020,FALSE,en,"London, England",1,1
COVID-19 delays Spain's 5G: it has been suspended in the wake of the current crisis besetting the country. The delay has caused considerable upset for the MNOs. https://t.co/8pbytonc9M https://t.co/gau4c9TZzG,Thu Apr 02 10:00:32 +0000 2020,FALSE,en,Australia,2,2
"5G is not causing the coronavirus pandemic, despite conspiracy theories circulating about Wuhan, towers and radiation  All scientific evidence points to 5G in its current form being non-harmful to humans, despite coronavirus conspiracies on social media https://t.co/lufpDpfqwK",Thu Apr 02 00:39:33 +0000 2020,FALSE,en,United Kingdom 🇬🇧,1,2
Huawei says European 5G delays certain from COVID-19 #France’SIndustryRegulatorArcep #Huawei  Source: https://t.co/OLSCYpizXi By https://t.co/FEmp3sijJF,Thu Apr 02 17:33:33 +0000 2020,FALSE,en,"Tokyo-to, Japan",2,2
@RedbridgeLive @IlfordRecorder @wesstreeting can you ask #openreach @WeAreOpenreach @OpenreachHelp to take down all the 5g mask from #Redbridge &amp; from #London otherwise will take take this matter to court #COVID19 #COVID19Pandemic #londonlockdown #coronavirus #ChinaLiesPeopleDie,Thu Apr 02 11:27:26 +0000 2020,FALSE,en,"London, England",2,2
"Why 5G is not causing the coronavirus pandemic, contrary to conspiracy theories https://t.co/SMiCMso0Rk",Thu Apr 02 17:20:38 +0000 2020,FALSE,en,Mostly in Liverpool,1,1
This is worth a watch #5g #coronavirus #covid19 https://t.co/C6r1oGhNNU,Thu Apr 02 05:21:05 +0000 2020,FALSE,en,West coast of Canada,0,1
COVID-19 to delay enterprise 5G adoption | Network World https://t.co/q65IoSXaOp,Thu Apr 02 16:10:02 +0000 2020,FALSE,en,"Hutchinson, KS",2,1
"Coronavirus: 5G ‘certainly delayed’ in Europe and UK UK and European 5G network rollouts will certainly be delayed during the pandemic, Huawei says.  https://t.co/vBrmqcDddw",Thu Apr 02 13:06:36 +0000 2020,FALSE,en,Afghanistan,2,2
@Oloni A conspiracy theory that says that the coronavirus symptoms are actually caused by 5G and not by a biological virus.,Thu Apr 02 16:47:31 +0000 2020,FALSE,en,"Tottenham, London",1,2
@mandlat518 @SharkyBooi1965 @Abramjee Breitbart also say that wearing tin foil hats makes it less likely that you will ingest 5G nanoparticles and therefore be immune to the Illuminati switching on Covid19 in your body 😎😎,Sat Apr 04 07:23:36 +0000 2020,FALSE,en,South Africa,2,2
5G is not the cause of the coronavirus #COVID19 #5G,Sat Apr 04 12:26:40 +0000 2020,FALSE,en,"Hurricane, WV",1,2
Pastor Chris: 5G caused #COVID19   COVID-19:  I laugh at you and your followers in mandarin https://t.co/bRH8bn79Ek,Sat Apr 04 18:37:52 +0000 2020,FALSE,en,"Ikeja, Nigeria",1,2
#5G depleted the oxygen in the human body which then created a protein based Virus which is #COVID19 https://t.co/AoK6upwntH https://t.co/Dzv7iT6Psp,Sat Apr 04 19:44:05 +0000 2020,FALSE,en,,0,1
UK phone masts attacked amid 5G-coronavirus conspiracy theory #COVID19 #COVID19US #coronavirus #COVID2019 https://t.co/gebbM8zuXW,Sat Apr 04 15:34:58 +0000 2020,FALSE,en,"San Francisco, CA",1,2
https://t.co/Er6VmB1lGs 🤔🤔🤔🤔 mmmm? #COVID19 is this why Apple delayed their 5G roll out????,Sat Apr 04 00:24:30 +0000 2020,FALSE,en,"New Jersey, USA",2,2
UK debunks 5G-coronavirus link after conspiracy theorists burn cell tower #COVID19 #COVID19US #coronavirus #COVID2019 https://t.co/0OYDcZlY31,Sat Apr 04 07:24:01 +0000 2020,FALSE,en,"San Francisco, CA",1,2
"Media warning of 5G misinformation, as people begin to ask questions. Scientists confirm effects on the human immune system. Hear both sides of the argument and decide. Is there a connection? #5G #Covid19 #coronavirustruth  https://t.co/JR38XtZ4rx",Sat Apr 04 05:15:00 +0000 2020,FALSE,en,,0,2
"@karasoth @MisterAntiBully conspiracy theory going around at the moment that COVID19 is caused by 5g, not a virus.",Sat Apr 04 16:55:47 +0000 2020,FALSE,en,,1,1
British 5G towers are being set on fire amid coronavirus conspiracy theories #COVID19 #COVID19US #coronavirus #COVID2019 https://t.co/rju8mIPsHM,Sat Apr 04 21:28:00 +0000 2020,FALSE,en,"San Francisco, CA",1,2
"#COVID19 is China's project, 5G is not. 5G has a consortium and specifications to follow before pushing it to the public.  Project Title: 5G-MoNArch.",Sat Apr 04 19:06:26 +0000 2020,FALSE,en,,2,1
"@OgbeniDipo 5G is the cause of Corona virus. To think so is to wallow in ignorance. However, it is known within some circle of telecom and health experts that radiation from 5G can illicit similar symptoms seen in those who contracted COVID19 and may be wrongly treated or vaccinated.",Sat Apr 04 22:48:18 +0000 2020,FALSE,en,"Enugu, Nigeria",1,2
@hangingonin @loscaps India has no 5G and many many poorer countries but have COVID19,Sat Apr 04 16:04:40 +0000 2020,FALSE,en,,1,2
Wake up   #5g #Event201 #ID2020 #BillGates  #COVID19,Sat Apr 04 19:18:15 +0000 2020,FALSE,en,alex / egypt,2,2
This fuels conspiracy theorists  In an already heightened state of panic  With restrictions on movement   That #COVID19 was created so #BigPharma can profit from vaccines  This stupid Z LIST SLEB needs to have her mouth stitched up  #masshysteria  #coronavirus 5g https://t.co/b5oQZMSp0F,Sat Apr 04 14:33:28 +0000 2020,FALSE,en,Cats Are Autistic As Fcuk,1,2
Could the 5G be the cause of #COVID19?,Sat Apr 04 13:05:51 +0000 2020,FALSE,en,Worldwide,2,2
@BNODesk Is there any chance a corona virus conspiracy theory is true?  #COVID19 #corona #USA #coronavirusNederland #virus #china #5G #COVID19deutschland #ABC #PMCaresFunds,Sat Apr 04 10:08:24 +0000 2020,FALSE,en,,1,1
UK calls 5G conspiracy theory on the spread of the #CoronaVirus / #COVID19 fake news nonsense https://t.co/XCoWTbhlNP,Sat Apr 04 22:02:05 +0000 2020,FALSE,en,Republic of the Philippines,1,2
If #5G had been delayed these hubs will still be #Covid19 hotspots but that fact does not fit the conspiracy and is ignored. #Coronavirustruth,Sun Apr 26 09:33:39 +0000 2020,FALSE,en,Ireland,1,2
"@AfricaFactsZone Lmao where the sources ?? Are those facts or assumptions ?? Most importantly, whoever said 5G was coronavirus?? Cuz I know I didn’t.",Sun Apr 26 18:05:26 +0000 2020,FALSE,en,"Louisiana, USA",2,2
"From an interview with an obscure Belgian doctor to apparent arson attacks in the UK, the conspiracy theory that 5G is somehow linked to the coronavirus pandemic has spread unlike any other  James Temperton https://t.co/OlhqN11EQs",Sun Apr 26 04:30:10 +0000 2020,FALSE,en,"toronto, canada",1,1
YouTube bans videos claiming that 5G signals caused the spread of coronavirus. https://t.co/Xs4yPXGEJU,Sun Apr 26 11:37:51 +0000 2020,FALSE,en,Dubai | دبي | Abuja | Lagos...,1,2
"The conspiracy theory about 5G causing coronavirus, explained https://t.co/yhV79NRKDA #5G #モバイル通信 #移動体技術 2020年04月26日 17時03分",Sun Apr 26 08:03:37 +0000 2020,FALSE,en,,1,1
"@codeofvets The virus is not real. If you get a test and had a vaccine you will read covid-19 positive. Covid-19 is a test hoax, and has to deal with nanoparticles and 5G radiation.",Sun Apr 26 01:04:26 +0000 2020,FALSE,en,Consciousness ,0,1
How the 5G coronavirus conspiracy theory went from fringe to mainstream #COVID19 #COVID19US #coronavirus #COVID2019 https://t.co/MOZOnjZjBs,Sun Apr 26 12:56:10 +0000 2020,FALSE,en,"San Francisco, CA",1,2
@BastianInuk shortened: COVID-19 was caused by 5G and satan,Sun Apr 26 12:36:44 +0000 2020,FALSE,en,"Inari, Finland",0,2
@PSmough @NoContextSilent lol 5G is somehow connected to coronavirus contagion? the horra,Sun Apr 26 06:22:02 +0000 2020,FALSE,en,YOUR karmic prison.,2,1
Death Stranding is about how 5G causes the corona virus.,Sun Apr 26 17:02:23 +0000 2020,FALSE,en,,0,2
I knew @KeriHilson when she made claims that 5G was a contributory factor to COVID-19.  We all refuted that claim...Never knew she was this Great. The Nominate Banger and the IG live is enough...💙,Sun Apr 26 23:47:29 +0000 2020,FALSE,en,"Accra, Ghana",1,1
"You guys, I think coronavirus might cause 5G.",Sun Apr 26 01:35:59 +0000 2020,FALSE,en,"North Branch, MN",0,2
Bizarre 5G Coronavirus conspiracy spread by crypto-loving U.K. pastor https://t.co/MdvCZmEBFb #coronavirus #covid19 #COVID19 https://t.co/liYNUEfzTl,Sun Apr 26 20:50:02 +0000 2020,FALSE,en,Worldwide,1,2
"Also, one of the most dangerous conspiracy theories, about 5G being linked to coronavirus, originated in the UK, but the article implies it came from the Kremlin. https://t.co/fPK7QGAsHp",Sun Apr 26 07:33:45 +0000 2020,FALSE,en,,1,1
@viccetti @onyeoma_kc Because 5G is the cause of corona virus,Sun Apr 26 08:28:58 +0000 2020,FALSE,en,lagos.nigeria ,0,1
"@sirtonexxx @karamballes What on the flat Earth! 5G towers causing coronavirus, Bill Gates killing thousands of girls in India, owning the Wuhan lab..🤔 BUT conspiracy theorist is 'a word used by mainstream to undermine people with critical thinking  &amp; mainstream scientists are in on it'😂 I've been TOLD https://t.co/gda4U53Pda",Sun Apr 26 09:22:05 +0000 2020,FALSE,en,,1,2
A MUST WATCH!: Exposing all on #coronavirus #5G and more.  Part 1 of 4 - Roundtable Discussion with Dr. Judy Mikovits | Dr. Rashid A Buttar  https://t.co/V0mmxrLoPf  #TheGreatAwkening #DarkToLight https://t.co/kZOWJIiN0c,Sun Apr 26 00:18:35 +0000 2020,FALSE,en,,0,2
Cellphone towers attacked as conspiracy theory connecting 5G and coronavirus gains steam - USA TODAY https://t.co/Oaykvc41Uw,Sun Apr 26 04:54:33 +0000 2020,FALSE,en,,2,2
"On battling the other virus, the conspiracy theories spread as virulently by 'conspiracy entrepreneurs'.  5G, anti-vaxxers, coronavirus and contagious superstition  https://t.co/7cUMonja41",Sun Apr 26 09:15:00 +0000 2020,FALSE,en,Chennai,1,1
YouTube bans videos claiming that 5G signals caused the spread of coronavirus - https://t.co/v7Q2eyBvdc #technews #techison https://t.co/zZDMb4YTfk,Sun Apr 26 07:30:24 +0000 2020,FALSE,en,,1,2
Analysing the Conspiracy Theory Linking 5G to #COVID19 through Social Network Analysis  https://t.co/x8pjIVk8lr   #phdchat #socialmedia #coronavirus,Sun Apr 26 14:28:46 +0000 2020,FALSE,en,"Newcastle Upon Tyne, England",1,2
Conspiracy theorists set fire to 5G towers claiming link to coronavirus - https://t.co/2q1OQTP8s7,Sun Apr 26 20:45:01 +0000 2020,FALSE,en,"Wisconsin, USA",2,2
@billbagspring These are kids that believe 5G caused COVID-19,Thu Apr 09 09:44:29 +0000 2020,FALSE,en,,0,2
You’re deadass retarded if you think 5G the cause of COVID-19,Thu Apr 09 12:21:41 +0000 2020,FALSE,en,Connect-icut ,1,2
Covid-19 Link to 5G Technology Fueled by Alleged Coordinated Effort https://t.co/9BQQs8E5Kc,Thu Apr 09 13:50:51 +0000 2020,FALSE,en,Bugout Bunker,1,1
#5G #coronavirus #conspiracy theory #fueled by coordinated effort #Covid19 #disease #health  https://t.co/w7IdNryu8J,Thu Apr 09 16:30:31 +0000 2020,FALSE,en,Al Hilal - C Ring Road,1,1
I definitely think that the 5G towers have nothing to do with COVID-19...,Thu Apr 09 11:48:55 +0000 2020,FALSE,en,"Atlanta, GA",1,2
Former Vodafone Boss Blows The Whistle on #5G and #COVID19   Listen and decide for yourself. https://t.co/TwZNVCL6yK,Thu Apr 09 05:12:22 +0000 2020,FALSE,en,"NoVA, USA",2,2
"The conspiracy that 5G is behind COVID-19  is wild to me. I do however believe that with the cosmic behaviors that have been happening lately, a lot of us have been exposed to an immense amount of radiation. Headaches, nausea, itchy skin...all symptoms of radiation exposure. 🤷🏻‍♀️",Thu Apr 09 06:19:28 +0000 2020,FALSE,en,,1,1
"Now I’m having the 5G conversation. It’s perfectly safe, not dangerous, not spreading covid 19. Anyone that thinks otherwise is misled and will be blocked.",Thu Apr 09 22:34:59 +0000 2020,FALSE,en,Gatwick,1,2
there must be a vacuum somewhere containing the millions of brain cells that used to belong to people that believe 5G has caused covid-19 https://t.co/1cT41SwKuB,Thu Apr 09 10:10:09 +0000 2020,FALSE,en,United Kingdom,1,2
"Hearsay,  naysayers,  conspiracy theorist,  misleaders are more dangerous,  deadly,  wicked and contagious than COVID19 virus. Coronavirus disease (COVID19) is an infectious disease caused by a new virus not 5G network. #Myth #COVID19 #ATcares  Thread",Thu Apr 09 10:59:41 +0000 2020,FALSE,en,Nigeria|Global 🇳🇬🌍,1,1
Conspiracy theorists trying to create a whole other conspiracy about 5G causing COVID19 so it won’t mess with their whole ‘vaccines cause autism’ conspiracy theory,Thu Apr 09 14:51:58 +0000 2020,FALSE,en,,1,2
"@BernieWanzie Aswear. For me, linking Covid 19 and 5G makes no sense",Thu Apr 09 08:47:43 +0000 2020,FALSE,en,Cameroon,1,2
Watch David Icke’s interview on #LondonReal https://t.co/EK8qhAIRMW truth about #coronavirus #COVID19 #5g #vaccine #vaccines #megaconspiracy,Thu Apr 09 05:30:51 +0000 2020,FALSE,en,,1,1
"In other words, Covid 19 is a treatable virus that doesn’t kill instead the exposure of humans to radiations from 5G in western countries is what is actually killing them but they are instilling fear in people that it is the virus so that people can take a vaccine chip.🤔 https://t.co/0WMaagcP60",Thu Apr 09 10:16:01 +0000 2020,FALSE,en,His heart,0,2
The conspiracy linking 5G to coronavirus just will not die  https://t.co/Qqd8mqJE7D   #wirelesscommunications #conspiracy #blockchain #5g #covid19 #coronavirus  https://t.co/F2cZwDxxmZ,Thu Apr 09 09:39:15 +0000 2020,FALSE,en,"Abu Dhabi, UAE",1,1
So 5G is what’s behind COVID-19 ?,Thu Apr 09 07:08:21 +0000 2020,FALSE,en,,2,2
Excellent piece by ⁦@timhill_bath⁩ ⁦@BathCBOS⁩ ⁦@BathSofM⁩ #Coronavirus #5G #Covid-19  Why 5G conspiracy theories prosper during the coronavirus pandemic https://t.co/kXvmiD189k,Thu Apr 09 16:49:36 +0000 2020,FALSE,en,Brizzle,1,1
People that deny that the Armenian Genocide happened are the same people that believe 5g caused Coronavirus #ArmenianGenocide,Fri Apr 24 15:07:38 +0000 2020,FALSE,en,Your Stepdad’s House,1,2
"#FridayFact #5G mobile #networks DO NOT spread #COVID19.  Viruses #cannot travel on radio #waves / #mobile networks.  COVID-19 is spread through #respiratory droplets when an #infected person #coughs, #sneezes or #speaks  Info: World Health Organization #WHO https://t.co/V4f5sDkyGo",Fri Apr 24 15:27:06 +0000 2020,FALSE,en,"Castellet i la Gornal,España",1,1
"(LONDON) #Coronavirus 5G Report: An array of conspiracy theories linking the roll-out of the cutting-edge telecommunications technology with the #coronavirus #pandemic has recently been spreading online, and an audio-recording… https://t.co/vMFMjNAIFo https://t.co/bt6FCXvyT4",Fri Apr 24 21:53:00 +0000 2020,FALSE,en,"Warwickshire, United Kingdom ",1,1
@musandlovu11 No just the 5G that causes Coronavirus,Fri Apr 24 17:56:45 +0000 2020,FALSE,en,"Johannesburg, South Africa",0,2
COVID-19 is a respiratory virus that cannot be caused by 5G network signals. It is spread through contact with people and infected surfaces. Please follow public health guidelines from your local government and the WHO. #WeFightCorona @GovKaduna @NCDCgov  @iamoludavid @brown374 https://t.co/9jUKW1CVVv,Fri Apr 24 15:50:07 +0000 2020,FALSE,en,"kaduna,nigeria",1,1
Analyst @JimLundy notes that the economic disruptions caused by the #coronavirus contagion may delay the rollout of new infrastructure for #5G providers. Learn what this means for the web and #videoconferencing market: https://t.co/yeRT7PakGw,Fri Apr 24 18:40:01 +0000 2020,FALSE,en,"Morgan Hill, CA",2,2
#COVID19 may delay the arrival of #5G in Latin America https://t.co/TuS3l6taNr,Fri Apr 24 18:15:00 +0000 2020,FALSE,en,,2,1
Just to remind us that we have corrosive anointing and coronavirus cannot survive here. 5G is the problem. https://t.co/U0G84oin8c,Fri Apr 24 09:46:51 +0000 2020,FALSE,en,NIGERIA.,0,1
What a time to be alive Worldwide virus pandemic 5G cellular conspiracy  Climate change denial Flat earthers Anti vaxers  Referendum influenced by foreign powers US president suggesting that ingesting disinfectant cures coronavirus People panic buying TOILET ROLL 😳,Fri Apr 24 16:17:50 +0000 2020,FALSE,en,,1,2
The conspiracy theory linking 5G with #coronavirus was firstly reported via Facebook post around the time when first US corona patient was also reported. Read Full Story: https://t.co/52IXZYGmsg #5G #5GCoronavirus #conspiracy https://t.co/MlYPpDO2et,Fri Apr 24 14:09:10 +0000 2020,FALSE,en,Karachi,1,1
